participant,understood_eq_felt,param,median,lo90,hi90
677009b08130c3028f6a8a6d,False,delta_m1,0.7824955911203042,0.33146237172956344,0.993633541685997
677009b08130c3028f6a8a6d,False,kappa_m2,1.0901115241196604,0.7906762588112719,1.4282564874355157
677009b08130c3028f6a8a6d,False,delta_m2,0.969321956480869,0.7625909184752828,0.9995427541175533
678cc86b7a22ead21c11ea4d,True,alpha_m1,0.17353449893667672,0.041734315184982905,0.5995618317612867
678cc86b7a22ead21c11ea4d,True,beta_m1,2.0590014164580586,0.5081203023593192,4.288395634446355
678cc86b7a22ead21c11ea4d,True,kappa_m1,-0.7636549785720681,-1.1360649530477227,-0.41661435831314364
678cc86b7a22ead21c11ea4d,True,delta_m1,0.7772893290247282,0.09824892902066751,0.9956216946144852
678cc86b7a22ead21c11ea4d,True,kappa_m2,-0.6564140101628961,-1.0363563754616618,-0.31048031732718673
678cc86b7a22ead21c11ea4d,True,delta_m2,0.9344411873025069,0.11323177148958175,0.9994465552097872
67acd3c9faab3a14dfe87135,True,alpha_m1,0.37620728065048914,0.00568457075878786,0.9849943187045653
67acd3c9faab3a14dfe87135,True,beta_m1,0.3196762253080792,-0.9313994643495437,2.4792875380390766
67acd3c9faab3a14dfe87135,True,kappa_m1,-1.3897915491618789,-1.865052819085954,-0.9715486764615124
67acd3c9faab3a14dfe87135,True,delta_m1,0.6980515555434064,0.06685783046640495,0.993426000394389
67acd3c9faab3a14dfe87135,True,kappa_m2,-1.3453703246820776,-1.8052762104381987,-0.9372620523760408
67acd3c9faab3a14dfe87135,True,delta_m2,0.898588128920758,0.09452740048179402,0.9992704399429693
67dae998d8f2cfb8a8e3bf03,False,alpha_m1,0.5474677827516032,0.3854350410034452,0.7461208455858964
67dae998d8f2cfb8a8e3bf03,False,beta_m1,3.369510980598952,2.417351016470594,4.555474655162981
67dae998d8f2cfb8a8e3bf03,False,kappa_m1,-1.5128103405729254,-2.061774202427582,-1.0209139077744611
67dae998d8f2cfb8a8e3bf03,False,delta_m1,0.19882414086590613,0.016842719077206927,0.5627353295370938
67dae998d8f2cfb8a8e3bf03,False,kappa_m2,-0.9282465034078359,-1.4710797801035531,0.32406923002455823
67dae998d8f2cfb8a8e3bf03,False,delta_m2,0.1955935013586202,0.014206930809139222,0.9985918571016985
67f6a640d2046b13fcf33328,True,alpha_m1,0.47632133985110625,0.015835353111328665,0.982351899736201
67f6a640d2046b13fcf33328,True,beta_m1,0.674804323125563,0.08522759471995772,2.8419958067997593
67f6a640d2046b13fcf33328,True,kappa_m1,-0.719251030811471,-1.0899426400095562,-0.374698478925525
67f6a640d2046b13fcf33328,True,delta_m1,0.8856167050719324,0.20954421524368105,0.9976352530664688
67f6a640d2046b13fcf33328,True,kappa_m2,-0.6665706344429311,-1.0156778126602837,-0.3307164292065284
67f6a640d2046b13fcf33328,True,delta_m2,0.9628937155287974,0.31308676730427387,0.9994401391790663
68598a1d4cebd213b2abb1d9,False,alpha_m1,0.127705951294496,0.07385423223852719,0.22023907826354247
68598a1d4cebd213b2abb1d9,False,beta_m1,4.081408296494461,2.8121530776171064,5.5651920592927535
68598a1d4cebd213b2abb1d9,False,kappa_m1,-0.7770347047265544,-1.1275298446329762,-0.4415125210388181
68598a1d4cebd213b2abb1d9,False,delta_m1,0.9524362313985366,0.6804264138451247,0.9983329962547709
68598a1d4cebd213b2abb1d9,False,kappa_m2,-0.40832526442406625,-0.740649825452485,-0.10019848202191517
68598a1d4cebd213b2abb1d9,False,delta_m2,0.9789777983544375,0.5906082540128486,0.9996486446848786
697ccad66fdf3bbcccb90fe4,True,alpha_m1,0.1301450485640846,0.012964413046731703,0.972972980579827
697ccad66fdf3bbcccb90fe4,True,beta_m1,1.0029351327960008,-0.08054925092599029,4.642647094740379
697ccad66fdf3bbcccb90fe4,True,kappa_m1,0.21512966371268874,-0.09210145624625929,0.5277186349180968
697ccad66fdf3bbcccb90fe4,True,delta_m1,0.8464854898402387,0.11595301196525422,0.996939762291907
697ccad66fdf3bbcccb90fe4,True,kappa_m2,0.24697176902877876,-0.03751426088715528,0.5300430537670822
697ccad66fdf3bbcccb90fe4,True,delta_m2,0.9574498538378592,0.2633704816637094,0.999453821188976
