alpha_sbj[1],alpha_sbj[2],alpha_sbj[3],alpha_sbj[4],alpha_sbj[5],alpha_sbj[6],alpha_sbj[7],alpha_sbj[8],alpha_sbj[9],alpha_sbj[10],alpha_sbj[11],alpha_sbj[12],alpha_sbj[13],alpha_sbj[14],alpha_sbj[15],alpha_sbj[16],alpha_sbj[17],alpha_sbj[18],alpha_sbj[19],alpha_sbj[20],beta_sbj[1],beta_sbj[2],beta_sbj[3],beta_sbj[4],beta_sbj[5],beta_sbj[6],beta_sbj[7],beta_sbj[8],beta_sbj[9],beta_sbj[10],beta_sbj[11],beta_sbj[12],beta_sbj[13],beta_sbj[14],beta_sbj[15],beta_sbj[16],beta_sbj[17],beta_sbj[18],beta_sbj[19],beta_sbj[20],kappa_sbj[1],kappa_sbj[2],kappa_sbj[3],kappa_sbj[4],kappa_sbj[5],kappa_sbj[6],kappa_sbj[7],kappa_sbj[8],kappa_sbj[9],kappa_sbj[10],kappa_sbj[11],kappa_sbj[12],kappa_sbj[13],kappa_sbj[14],kappa_sbj[15],kappa_sbj[16],kappa_sbj[17],kappa_sbj[18],kappa_sbj[19],kappa_sbj[20],decay_sbj[1],decay_sbj[2],decay_sbj[3],decay_sbj[4],decay_sbj[5],decay_sbj[6],decay_sbj[7],decay_sbj[8],decay_sbj[9],decay_sbj[10],decay_sbj[11],decay_sbj[12],decay_sbj[13],decay_sbj[14],decay_sbj[15],decay_sbj[16],decay_sbj[17],decay_sbj[18],decay_sbj[19],decay_sbj[20]
0.090368042,0.92417648,0.65988079,0.86883767,0.73170559,0.10648012,0.56026648,0.6447359,0.714989,0.24039679,0.70796131,0.15590412,0.5802443,0.62940765,0.041929094,0.72295802,0.71062719,0.44314484,0.70121154,0.78094026,6.6956906,0.44040055,1.3425769,0.6972302,0.29207493,1.372061,1.2933777,2.9413987,0.83821052,0.46079917,0.71436565,1.0607941,0.27169332,0.54963754,0.61010084,1.0600642,0.7739356,2.1761545,0.46276643,1.2747275,0.47199097,-0.77543653,0.47178571,-0.86737536,0.6025897,0.51400428,0.012013763,-0.57429053,1.0035292,-0.52347403,0.23740938,-0.56279117,0.32474552,-0.0073404488,0.020746189,0.16814486,0.88734174,0.097749591,-0.72774454,0.2689343,0.23392158,0.72934481,0.95732461,0.04880946,0.86170598,0.77688274,0.24833259,0.99997114,0.64069905,0.36293743,0.99949357,0.33892683,0.94533679,0.60362455,0.92397089,0.9398477,0.75881649,0.9637977,0.015902189,0.98588282
0.11401501,0.44797086,0.96273884,0.74247598,0.34402708,0.03250465,0.35878048,0.59867516,0.90446742,0.15479522,0.95364012,0.7766323,0.70057922,0.82524475,0.036037052,0.81757084,0.9162785,0.56002264,0.82730142,0.7217914,3.0799158,0.40306282,2.0824988,1.0120955,0.15477364,0.77636728,1.1491627,1.5578211,1.8764938,1.8697612,0.55469209,1.009951,0.82778237,0.79966443,1.201836,1.560872,0.63390097,1.5472848,0.34731349,0.34557124,0.44245364,-0.64196065,0.29949199,-1.0322531,0.73819639,0.12528601,-0.1089686,-0.36081935,0.97196625,-0.33413953,0.10696593,-0.26538921,0.28582583,-0.22709235,0.0096178641,0.14211923,0.69105936,0.34046039,-0.86771207,0.57555479,0.0077898124,0.1185491,0.9750058,0.26524496,0.7558239,0.96633354,0.53537958,0.99924646,0.44232403,0.20090756,0.98438409,0.21732873,0.92198021,0.47590286,0.99645429,0.99702068,0.71038274,0.13799177,0.099475297,0.69551182
0.079694514,0.11664044,0.89068942,0.86405774,1.5320534e-5,0.78880291,0.51071488,0.97828599,0.98099729,0.53705475,0.77974752,0.058198348,0.30001538,0.037559154,0.46753779,0.94720864,0.053852572,0.60067594,0.0042829563,0.043593061,3.3037258,0.15612851,5.0225171,0.56993699,0.70006826,0.03981977,0.18844044,1.2338375,0.67917523,0.4796773,0.042766624,4.3875899,0.43831915,1.2124668,0.082159485,1.546458,1.3821781,2.2550708,1.0005748,6.1005872,0.5496029,-0.86554818,0.30691586,-1.0161,0.93347623,0.22785255,0.23023559,-0.2877495,1.2615474,-0.43899069,0.096953703,-0.57298457,0.15400031,-0.22525627,0.16377253,0.14104236,0.73230906,0.44361088,-0.93825327,0.12581544,0.39349817,0.59200229,0.98961096,0.0067360994,0.79070605,0.9021954,0.046630784,0.97364517,0.042174554,0.3959895,0.99816087,0.22207296,0.93113392,0.535198,0.010332113,0.81125165,0.74055032,0.35521525,0.10903586,0.96825049
0.068186187,0.62816289,0.89492762,0.9254644,0.98417758,0.078672233,0.87246967,0.48028125,0.83427673,0.3589962,0.86830108,0.67044456,0.55859281,0.57190648,0.074375704,0.89303724,0.97881955,0.6549915,0.9436811,0.54948452,5.0599043,0.37973112,3.8373197,0.48167589,0.12717459,0.85432068,0.6954856,2.6157777,0.95193479,0.45189137,1.1514722,1.0551658,1.0106411,0.30226191,0.11676184,1.3392203,0.56221225,0.99377336,0.29832259,0.80226074,0.43748744,-0.98215173,0.64319662,-0.99412978,0.48894523,0.32511586,-0.017813009,-0.5252239,0.70274461,-0.088872161,0.15651572,-0.66510711,0.14972453,-0.0624644,0.080020619,0.29401048,0.35668889,0.56836926,-0.91968885,0.60531948,2.1548572e-6,0.72459059,0.84719632,4.8224101e-6,0.89218188,0.83967887,0.052698154,0.95711408,0.74286019,2.6482228e-7,0.02098164,7.3839014e-4,0.97293343,0.0014044935,0.7877916,0.79894677,0.947004,1.5933686e-7,5.5673174e-5,0.83293732
0.37414074,0.29742964,0.92452574,0.92856842,1.4864751e-5,0.37504239,0.75452543,0.82931964,0.97726133,0.4192705,0.38452446,0.93613743,0.61365546,0.11987031,0.01046388,0.85729556,0.013291155,0.25057877,0.0064503931,0.79977693,2.4449096,0.1500308,2.8778891,0.67383553,0.41091417,0.066064606,1.1886396,1.6843993,0.78218852,1.6816975,0.1208971,0.54944191,0.1663678,0.7383617,0.41882492,1.2805949,2.0729501,1.5251186,1.2680393,0.53107486,0.4295557,-0.56709161,0.28179162,-0.99764186,0.65561772,0.20082524,0.23014775,-0.37540833,0.82075128,-0.29938832,0.12083767,-0.56901624,0.17352316,-0.025704384,0.30788304,0.15228773,0.56728623,0.43624707,-0.91753103,0.19593614,0.2695095,0.58737438,0.99963415,0.024900393,0.84175163,0.88743718,0.16732846,0.97246994,0.70550749,0.0013017074,0.94677711,0.057399766,0.99080634,0.55909619,0.071251152,0.99584053,0.8481306,0.60421745,0.11630167,0.97483359
0.10811088,0.16549673,0.45522616,0.64503032,0.81790837,0.21576114,0.51985044,0.40015574,0.85007366,0.050627072,0.92355723,0.65091579,0.41667739,0.51098656,0.03398565,0.74692349,0.28067805,0.91240004,0.75928139,0.28443859,2.7933381,0.77374559,3.4559097,0.7302326,0.16131486,0.74654233,0.79809357,3.4727492,1.6520965,2.0090033,1.2442606,1.1396247,0.64890205,0.29419211,0.092515996,0.77733089,0.43821,1.0887564,0.3080765,1.8293254,0.68399333,-0.65634482,0.24522944,-0.77905951,0.67821273,0.33638776,-0.16364927,-0.4233919,0.85895839,-0.33181097,0.22294772,-0.51512798,0.18788772,-0.14727748,0.34143374,0.094901375,0.4766074,0.42623795,-0.56442054,0.84852105,0.18490309,0.40506927,0.99459462,0.073957936,0.85137569,0.67643677,0.045820173,0.95333916,0.64686407,0.17459453,0.89246798,0.26537821,0.83055404,0.11271425,0.026927397,0.99760703,0.8815967,0.20404246,0.037536089,0.76492796
0.055366354,0.99689988,0.87708913,0.93473099,0.0018202862,0.41390909,0.8552833,0.72257506,0.99871637,0.47561688,0.71876636,0.36198549,0.61650643,0.46245259,3.9503116e-5,0.98515263,0.99866769,0.55749827,0.10534157,0.97996598,7.424682,0.43825163,3.6470806,0.55683117,0.98117285,0.56846863,0.45672356,2.6636262,0.72231017,0.31276456,0.20000219,2.6508969,0.41557911,0.2607493,1.1433934,0.6415041,1.189466,1.6430145,0.20027021,0.77355574,0.41968078,-0.85592604,0.57775846,-1.035921,0.76590193,0.40060162,0.29752056,-0.34447518,1.086081,-0.59053586,0.15453008,-0.64235945,0.41264405,0.028555265,-0.12705929999999999,0.13322087,0.90307991,0.4429283,-1.0216611,0.12844464,0.38261949,0.53343061,0.84080631,0.0079175815,0.79381366,0.83121786,0.15314296,0.96736297,0.59061127,0.12547322,0.98580849,0.051111896,0.79427931,0.9910379,0.94586716,0.9751414,0.65773666,0.49270465,0.0026398194,0.96578277
0.10020115,0.99762033,0.74543202,0.99991028,0.04115137,0.0015984136,0.41856237,0.83634119,0.87353892,0.17660233,0.99958802,0.23564593,0.32275695,0.44985007,0.17574594,0.96792532,0.99533632,0.45956069,0.0042885044,0.98119793,4.786437,0.31243216,1.6910998,1.2866346,0.80081654,0.3181653,0.82504284,1.7829984,1.5929116,0.302859,0.65103722,1.8465063,0.59910313,0.85833019,0.49107599,1.2178907,0.44080945,2.5382911,0.40250642,0.43267266,0.1979987,-0.59885498,0.50248036,-1.0871654,0.49866645,0.2504388,-0.24500182,-0.3659376,0.54245249,-0.48356474,0.19928699,-0.46132644,0.31267106,0.059197519,0.14711235,0.13433646,0.57479514,0.2969577,-0.84332308,0.70637715,0.13498567,0.63603075,0.88579019,1.5351136e-4,0.90328316,0.65488437,0.81345543,0.99980573,0.79122792,0.041391797,0.96803692,0.0021378691,0.85517791,0.99501124,0.51906477,0.98587368,0.87648827,0.40260953,0.020301222,0.64993727
0.17341743,0.048011748,0.9994463,0.82206697,0.003527521,2.3404722e-4,0.99256779,0.83537639,0.96217062,0.19462383,0.77330277,0.96592358,0.2719554,0.94723921,0.021044418,0.99832814,0.3440043,0.99333737,0.19114868,0.63725947,1.0456214,0.8577041,2.1494311,0.65559334,0.91699143,1.0720538,0.78863179,2.2185087,1.1298758,1.8926449,0.82531858,0.72416216,1.0819262,0.87204542,1.1773435,0.79283601,1.1267782,0.71886839,0.75764879,1.2083765,0.8285218,-0.96363839,0.37741729,-0.47707302,0.553634,0.1580917,0.28980471,-0.25869385,1.3787224,-0.65192094,0.21872435,-0.49469111,0.15870758,0.017240728,-0.095600662,0.10689953,0.64834024,0.6913958,-0.79884542,0.24452988,0.185436,0.60452815,0.99887439,0.193891,0.76566797,0.99757789,0.090435909,0.97489616,0.0033910841,0.021799967,0.97481161,6.336762e-4,0.99987378,0.074544666,0.020807293,0.96655791,0.79330467,0.25857434,0.0086699913,0.99978605
0.22599988,1.110527e-4,0.483921,0.9999953,0.045475442,0.4055096,0.52512781,0.79857722,0.97176492,0.26506456,0.99838711,0.97574394,0.61441237,0.011858091,7.4237525e-4,0.64340247,0.57555595,0.73527507,0.0038543555,0.20717028,3.2507779,2.5819174,1.9603068,1.1772894,1.4967519,0.52863426,0.93973475,2.444802,1.6602188,0.7115326,0.80286247,0.67352948,0.91354568,0.83349106,1.9498451,1.7658083,1.7255606000000001,1.0458828,2.4936483,2.5639603,0.45556902,-0.52612996,0.64625054,-1.3560958,0.83157184,0.6036085,0.083780013,-0.49593839,1.5372402,-0.23587425,0.25699554,-0.33302204,0.20972442,0.35442209,0.084582379,0.033212821,0.80933903,0.71748303,-0.6599386,0.20670849,0.10198166,0.58071185,0.79251882,0.0068367315,0.81059813,0.35816958,0.34910242,0.89547132,0.085877324,0.13165499,0.93119587,0.56798281,0.9104675,0.40754708,0.9021858,0.90723876,0.7541246,0.3305331,0.05705621,0.98545945
0.10326009,0.004193127,0.99342069,0.99710445,0.0011099993,0.010710441,0.68032918,0.9089729,0.89838439,0.14525914,0.99991977,0.92421384,0.076838194,0.63078998,0.0022570412,0.99344782,0.29212749,0.96932934,7.4190586e-4,0.070877366,2.7356059,0.96695117,1.9085769,0.90595846,0.99286727,0.87195196,1.2878331,1.5989804,1.5417716,1.1661373,0.78706423,0.98599174,1.2885581,0.94133399,3.2781718,1.1639131,1.3696177,1.4125471,2.5026966,2.4766104,0.20983486,-0.78434406,0.18076958,-1.0376607,0.5266765,0.46639743,-0.28350514,-0.28580983,1.0182438,-0.42455689,0.19111849,-0.043389227,0.30906391,0.051160316,-0.075487902,0.24479492,0.43070085,0.20334641,-0.76397683,0.35929416,0.38885059,0.61199748,0.99788184,0.014852297,0.87621951,0.55692277,0.20752812,0.98521609,0.79959418,0.47028794,0.95193311,0.18443125,0.92207959,0.16086573,0.91861937,0.9843995,0.7759055,0.55463763,0.19616752,0.94135954
0.19233371,0.37088132,0.92941394,0.99765337,0.19429756,0.018272114,0.88992445,0.63800003,0.99586188,0.26956675,0.78356667,0.94571621,0.63382911,0.31282694,0.025995725,0.90402047,0.94950116,0.67909803,0.0012594502,0.55626775,2.5686416,1.3236994,2.1919223,0.76847242,1.1407524,1.3837959,1.3348416,2.636962,0.7947692,1.0338667,0.72418909,1.1334844,1.2627556,1.3323992,1.4378057,1.3312295,1.3340009,1.5073979,2.0398123,1.5415247,0.37635896,-0.61997059,0.4490497,-1.0829761,0.68902895,0.53021413,0.30302913,-0.76359473,0.7417954,-0.52045406,0.15864237,-0.58258137,0.26203949,-0.24076392,0.18770872,0.38269908,0.44257551,0.67173417,-0.96025653,0.39060285,0.15633253,0.4702138,0.92680582,0.09081495,0.80191316,0.3998867,0.65479647,0.94556441,0.60396658,0.0019603555,0.96512696,0.0090128483,0.91282545,0.60676453,0.0075729569,0.68841357,0.87120128,0.11608059,0.0047842362,0.91590788
0.11960999,0.68227948,0.96079057,0.4553911,0.021224919,0.1679268,0.3704932,0.33145186,0.75457494,0.12872508,0.97122439,0.28335954,0.032493699,0.37701921,0.0096093598,0.95063722,0.13761961,0.56284807,0.24021926,0.18692133,2.1720609,0.47631017,2.0480736,0.92901296,0.60498623,1.0275393,1.2618224,3.6837191,1.8016347,3.4453488,0.84626926,1.7811767,2.2438854,0.99330681,3.6562613,1.0550911,1.1757889,2.4451481,2.0726591,2.6978701,0.51890015,-0.68615699,0.36085375,-0.6599626,0.48149747,0.47885058,-0.051008406,-0.74017396,0.89698107,-0.56970346,0.21905158,-0.30458493,0.32986865,-0.14620973,0.095730607,0.027532792,0.57239767,0.25078367,-0.7885307,0.5519129,0.27080763,0.64290339,0.95506383,0.021065484,0.88518124,0.81617038,0.15344902,0.94614694,0.27129704,0.019809032,0.95097677,0.012013339,0.9480563,0.34104779,0.56742423,0.95646855,0.72356345,0.74328452,0.2557335,0.74906977
0.099626497,0.24039211,0.95614821,0.96373653,0.2837693,0.19490123,0.42899402,0.5109922,0.73242047,0.042973373,0.96489984,0.20334108,0.86977647,0.10509438,0.033683952,0.70270105,0.57267305,0.64903664,0.30274348,0.41200705,2.1743883,1.5755435,1.2769988,0.53595386,0.59521832,0.32160407,1.7591426,2.7740317,1.5441156,2.2379731,0.67625301,2.5515821,0.56746766,2.0498968,0.58103028,0.71875443,1.5829881,0.69088995,0.9312533,1.8615529,0.57810307,-0.86458698,0.35919018,-0.4925815,0.78597887,0.12165459,-0.062544432,-0.51769637,1.3868912,-0.2901878,0.2774279,-0.1483292,0.13106335,-0.004535476,0.068927459,0.25142273,1.0999958,0.49801532,-0.5678013,0.63601559,0.1632422,0.46410859,0.97857659,0.0042782693,0.82000612,0.37106486,0.88395527,0.95481723,0.16902279,0.79758772,0.9355015,0.07903851,0.88704382,0.96526971,0.19382555,0.95804966,0.71438422,0.3009962,0.055034211,0.82920906
0.062349962,0.26166263,0.79913024,0.95893106,0.0035001904,0.26822331,0.43336961,0.68770669,0.97756065,0.13777203,0.72354144,0.17603261,0.99061491,0.067148057,0.012839199,0.91146167,0.069573346,0.97812868,0.63749196,0.1431694,6.3836173,0.61174812,2.6726291,0.78047491,1.2680337,0.35866252,0.9764653,3.0208082,1.0490759,2.5630262,0.91381639,4.204456,0.49945132,3.3049935,0.64789178,1.8764193,1.4256016,0.68942794,0.57741437,0.96109913,0.6574268,-0.82127638,0.43203728,-0.83094956,0.9721881,0.051986624,0.12738286,-0.33789929,1.8069651,-0.47858944,0.23107521,-0.39223427,0.19401165,0.065906671,-0.13078865,0.066430339,0.81888482,0.35541252,-0.96509938,0.45587216,0.25221694,0.71828039,0.91153483,0.014438124,0.8076525,0.007412292,0.9706153,0.99243719,0.024390944,0.021085797,0.95833855,0.022304711,0.88262633,0.99962639,0.13759489,0.98976771,0.57588502,0.73525779,0.033048386,0.77496943
0.13841246,0.64977695,0.86123542,0.88967562,0.0060444452,0.4249838,0.99498683,0.87014048,0.94873178,0.3302541,0.99942674,0.039091141,0.39824619,0.1446105,0.10849839,0.85285105,0.98767624,0.47754677,0.95596326,0.83664514,4.5456991,0.2701869,2.946138,0.7577964,1.41747,0.35997537,0.54665528,1.9414528,2.1309207,0.9860732,0.73264271,4.9052293,0.56963933,1.9043869,0.36915032,0.869165,0.98720362,1.9312572,0.79016861,0.38135259,0.48059869,-0.65592319,0.3273058,-0.83059392,0.7304095,0.16492778,0.0039381895,-0.50993159,1.1679263,-0.58273845,0.2492849,-0.6238828,0.21948021,-0.065364887,-0.099137603,0.13702377,0.76337124,0.48875967,-0.89178845,0.61351577,0.024633506,0.50248088,0.96134296,0.013714112,0.81250235,0.15006444,0.97271075,0.90389108,0.035990702,0.0095536501,0.93612647,0.12919768,0.99257789,0.99701711,0.5608098,0.47509982,0.80784584,0.12467241,0.23053297,0.79825556
0.043522217,0.0014713907,0.99987719,0.9995695,0.0059246726,0.0011466535,0.38738802,0.60645508,0.88901046,0.019334619,0.9840733,0.98680291,0.40711061,0.186074,0.0029386883,0.82332476,0.060815862,0.59881662,0.80627014,0.44541585,7.272409,0.92977605,2.3757492,0.53484792,0.44600168,2.0179132,1.1903929,2.6624272,0.89796333,3.3047119,0.86592765,0.58237328,1.5621012,1.5380184,2.7299503,1.1445768,2.3569927,1.7832578,0.59893548,1.369171,0.53887402,-1.3085067,0.41125913,-0.72666216,0.50118632,0.07580826,0.28773484,-0.52024882,0.99046564,-0.39782572,0.20514786,-0.50828711,0.41052909,-0.37027131,0.36942906,-0.24367617,0.60099094,0.53375022,-0.58684501,0.20370091,0.077300656,0.70095754,0.95437371,0.024294221,0.94294976,0.67718882,0.065301418,0.99097127,0.12585693,0.11813036,0.96345872,0.0033462022,0.80203664,3.2437345e-5,0.31167012,7.6723608e-4,0.87108405,0.47552623,5.3722431e-4,0.88679549
0.17812291,0.4831704,0.32716457,0.10272863,0.029974353,0.5962061,0.43605411,0.76034032,0.95140792,0.22607204,0.42679372,0.37120726,0.55191714,0.18714217,0.22198448,0.76105082,0.38898107,0.56411258,0.30588569,0.30941389,1.2946156,0.83653259,3.4012464,0.70034602,0.78107916,0.16655827,0.71749916,2.1120934,0.59697969,0.38924994,0.38951615,1.4267353,0.41212054,1.0446909,0.23914467,1.2485193,0.57918598,2.1206975,0.83177823,1.3692559,0.36911823,-0.4861439,0.33751265,-0.82262228,0.8401266,0.25889063,-0.11752215,-0.5837208,0.75863611,-0.86447839,0.11097032,-0.75370161,0.14647741,0.092469742,-0.20234431,0.16236679,0.68128501,0.2347453,-0.59507514,0.53171236,0.097155771,0.6207138,0.91538248,0.055589295,0.8621961,0.56707655,0.37140466,0.93161811,0.73495988,0.13985487,0.99585111,0.21721857,0.99622862,0.95682699,0.11260344,0.46179159,0.6035947,0.0025818443,0.015647819,0.87657733
0.98918107,0.82243846,0.99992646,0.9993048,0.98901374,2.2128488e-4,0.89168167,0.55184644,0.97223766,0.043481371,0.97822923,0.96943211,0.18551187,0.99103015,0.69525849,0.89992704,0.082963569,0.83660974,0.9825939,0.92325136,0.81135326,0.34200848,1.6935763,0.5797977,0.088378648,0.45234394,0.72695065,2.6325727,0.28669557,1.8605445,0.97964325,0.35062589,0.74787871,0.62458802,0.16159571,1.1997261,2.5878074,1.4251338,0.32120751,0.53499517,0.86900915,-0.88181994,0.2769501,-1.3427092,0.55006876,0.42098411,0.014142609,-0.66721421,1.1529871,-0.12527163,0.22260511,-0.26563695,0.23747997,-0.27273711,-0.041822518,0.056092933,0.59697751,0.53915329,-0.67314984,0.45697572,0.30561763,0.49441172,0.96202319,0.080645433,0.86177849,0.72784473,0.7691289,0.9548661,0.17693116,0.34278079,0.9867068,0.046882307,0.83962263,0.038666499,0.90179022,0.88780255,0.78943403,0.014161958,0.033312321,0.91063135
0.9752411,0.95675255,0.51319386,0.79999457,0.4498757,0.98946243,0.90062339,0.98359269,0.97080721,0.27917372,0.97670478,0.9903733,0.99973344,0.99803447,0.32023566,0.97892391,0.93672798,0.90539965,0.99985579,0.79772555,0.50706513,0.50474011,2.4602954,0.76886829,0.4533341,0.066873804,0.50423489,1.6678363,1.6240713,0.52062578,0.32407203,1.3988504,0.27072919,0.38796754,0.1138727,1.1930951,0.53036241,1.481415,0.56475862,0.93414006,0.3412816,-0.81036934,0.49718654,-0.77478957,0.74839758,0.16083191,0.081694025,-0.17176717,1.6994602,-0.88454655,0.27245738,-0.89433871,0.23890458,0.14034272,0.14242048,0.071523328,0.7205894,0.61237657,-1.0275518,0.27929476,0.0019659757,0.57644327,0.8967475,9.7293051e-5,0.85866872,0.95081642,0.97470348,0.99897544,8.261413e-7,0.012515241,0.93070172,0.096841536,0.97605279,0.99789598,0.0047562352,0.99996873,0.75524989,1.3623992e-5,0.024157207,0.91758949
0.99994735,0.89455449,0.99995154,0.98786088,0.96266041,0.97838998,0.9972252,0.99983327,0.95413968,0.06221548,0.99990386,0.87619186,0.97444448,0.52952148,4.2370417e-4,0.99818188,0.90909879,0.99910628,0.98748747,0.99832457,0.8190023,0.49443063,2.0962399,0.33407488,0.2780479,0.40572225,0.4610519,1.6118836,0.77057664,2.236121,1.1582165,0.5233252,0.35432608,0.78604408,1.7858416,0.94691664,1.1489243,0.70378981,0.55720129,0.57428098,0.62758089,-0.97840165,0.33037695,-1.2283669,0.62947836,0.49751422,-0.016449678,-0.67655045,1.2533043,-0.19119894,0.18087932,-0.20648498,0.19161815,0.025923339,-0.0077726283,0.18608127,0.43011374,0.73719312,-0.85723936,0.45107201,0.039528877,0.53815657,0.96306955,0.0080001562,0.90403688,0.73226727,0.93645108,0.90976161,7.9328906e-4,0.38240279,0.98871789,0.028873408,0.97515985,0.3075741,0.13739558,0.76641534,0.838133,0.53342057,0.0040864433,0.78529721
0.99860212,0.99094097,0.97311444,0.99021607,0.98591802,0.52866102,0.39763412,0.997534,0.99509461,0.05651968,0.99968961,0.91905097,0.78350449,0.77635889,0.23257606,0.9137898,0.64427632,0.92833197,0.99906354,0.14722416,0.67064192,0.51786066,1.0155379,0.56331733,0.38927452,0.16663607,0.77587756,1.0479283,1.6279809,1.6862704,0.48851725,0.27383052,0.40254984,0.42736548,0.49224833,0.4104101,0.42948908,1.3764921,0.10602894,1.1996357,0.73508122,-0.98306358,0.43553452,-0.73776942,1.0394027,0.28847745,0.1151457,-0.14143984,1.2433938,-0.36815785,0.17957181,-0.6575483,0.26962636,-0.32598121,0.061070021,0.11547118,0.42299069,0.44538162,-0.88665454,0.20224816,0.2954141,0.53995956,0.99898932,0.2060828,0.64460237,0.69088584,0.026285149,0.98430687,0.002389527,0.14907228,0.8546286,0.16632037,0.90773557,0.55066048,0.9785513,0.99776948,0.7861051,0.011756733,0.037117726,0.93481586
0.72201104,0.51790712,0.62821433,0.77937717,0.0013356303,0.019213913,0.84057891,0.76893789,0.91561106,0.38562004,0.62655045,0.91900891,0.57733622,0.7113305,0.0061305274,0.98849253,0.20629708,0.77810859,0.020014257,0.092257634,0.47586001,0.32705548,3.1294854,0.69553621,0.68272397,2.4959929,0.66230733,3.0060076,0.53813655,0.7103276,0.58147263,1.1678105,0.26431364,0.49070727,0.42384391,0.65324498,1.9812196,1.115063,1.3949023,1.5969998,0.22411048,-0.51050665,0.2835713,-1.040397,0.64592834,0.20298068,0.28836289,-0.63711907,1.382142,-0.63908281,0.15306311,-0.19718503,0.10039593,0.15899365,1.9237369e-4,0.094926587,0.69589752,0.77790393,-0.50120017,0.71020604,0.11270672,0.75744844,0.97848269,0.0012738137,0.84425073,0.83693205,0.28247959,0.97761965,0.22153851,0.079006954,0.99989664,3.7857082e-5,0.99833233,7.2845945e-4,0.98810294,0.99259058,0.72117507,0.0031764131,0.097886363,0.65730225
0.44755065,0.24529235,0.94804511,0.92816601,0.023027363,0.011939043,0.59745392,0.76661551000000006,0.95954969,0.33389513,0.9912653,0.72474585,0.37471514,0.091284913,0.068350956,0.93893248,0.24818206,0.59753872,0.13550009,0.062332638,0.96835821,0.85102335,1.3698269,0.8668018,1.2421853,0.57962167,0.99201205,1.9379982,1.4306107,1.141999,0.53862915,0.67743379,0.6497181,0.7558147,0.7665978,0.80102481,1.1797487,1.2807124,0.57857908,0.8852322,0.92523374,-1.011027,0.34288996,-0.83637764,0.80283046,0.43125169,0.15748035,-0.29877579,1.1883407,-0.23775868,0.39060395,-0.72998847,0.37187317,0.042070644,-0.0072957038,0.051744342,0.47894896,0.1357675,-0.90484701,0.19565838,3.7762652e-4,0.5502556,0.94034614,0.19134276,0.82635824,0.81322038,0.0070465972,0.99177933,0.10752696,0.32499418,0.81853862,0.061766739,0.9290596,0.16786359,0.063434189,0.97781994,0.85943269,0.75808748,5.4185536e-4,0.9921971
0.072987873,3.2984084e-4,0.69858506,0.38808306,4.9678535e-4,1.8315996e-4,0.43953162,0.60391487,0.75696119,0.033972199,0.99904562,0.96166652,0.46922128,3.1217489e-4,0.0034582054,0.84078401,0.27055482,0.50047066,0.98461236,0.0019183896,1.2720197,1.0721068,1.9019235,1.4288046,1.2863476,0.75414396,1.382141,2.7059474,1.9410252,1.6371294,1.1219625,0.956051,0.81476318,1.4899861,1.0498917,0.89407222,1.4407619,2.5215991,1.0692532,1.0116844,0.59894832,-0.83019931,0.30605699,-0.85322559,0.81665191,0.3766557,0.13781477,-0.8241411,1.2602888,-0.43936738,0.14357215,-0.37621183,0.30662515,0.23237383,-0.073946282,0.2199992,0.49512142,0.13309846,-0.87968623,0.20289123,5.1456791e-5,0.66538363,0.99765599,0.016335680000000002,0.84853167,0.7072292,0.53110533,0.90390912,0.067906372,0.0067886086,0.98505867,0.11874189,0.92860635,0.50303302,0.97219009,0.99796104,0.85197726,0.048061005,0.1861964,0.99740279
0.96772295,0.99509302,0.96577301,0.99027102,0.099278605,0.81149372,0.49495034,0.97888507,0.9988988,0.1658479,0.94121439,0.9273441,0.48492047,0.98546006,0.041052246,0.99531806,0.98433899,0.28751191,0.99592106,0.96546595,0.26389796,0.51097983,1.5698972,0.49549912,0.18389357,0.33009887,1.2116543,1.7107963,0.76570588,0.49072513,0.67997847,0.13246749,0.30143693,0.59162341,0.33413189,0.64275332,0.66127806,1.4307963,0.41666409,1.3918968,0.68939149,-0.83748255,0.27922258,-0.98479312,0.41395269,0.32766409,0.15769689,-0.29159075,1.4184441,-0.59371248,0.37244475,-0.47717614,0.18985716,-0.23206221,0.097922752,0.2776928,1.1510207,0.61582537,-0.99869079,0.37035481,0.0026488688,0.69400674,0.99942354,6.5529023e-4,0.9710457,0.76022168,0.019427537,0.9734034,0.022182848,0.0013741084,0.85476108,0.12334615,0.98548741,0.14235969,0.19947374,0.95309934,0.71895245,3.3001457e-4,0.0022114577,0.92700403
